material_family,scenario_family,scenario_id,variant,current_a,leg,signed_branch_current_a,temperature_minimum_k,temperature_maximum_k,c1_minimum,c1_maximum,c0_minimum,c0_maximum,integrating_factor_ratio,positive_c0_supremum,poincare_eta,coercivity_margin_lower_bound,liouville_potential_minimum,liouville_potential_maximum,liouville_poincare_eta,liouville_coercivity_margin_lower_bound,at_least_one_analytic_sufficient_condition_passes,homogeneous_shooting_determinant,homogeneous_shooting_determinant_absolute,baseline_energy_residual_fraction
PbSe/Cr,signed_current_sweep,nominal_transport,original,-2.85,p,-2.85,309.894134846523,375.81938032552955,-0.5651283293891557,-0.44164127037328144,1.2543160435454643,2.4442120963608382,1.721324502989363,2.4442120963608382,0.4262868095811955,0.5737131904188044,1.3843607255970904,2.364748115986665,0.23959907812775713,0.7604009218722428,True,0.8849664004872966,0.8849664004872966,1.482605226477879e-16
PbSe/Cr,signed_current_sweep,nominal_transport,original,-2.85,n,2.85,309.894134846523,368.2210544708147,-0.4391826423822816,-0.34290119302713173,0.6665344623189066,1.3439635261979541,1.5079758115532012,1.3439635261979541,0.20534404488315344,0.7946559551168466,0.7399018493378131,1.352578202073134,0.13704482440287508,0.862955175597125,True,0.9867556560826605,0.9867556560826605,1.686045292843107e-16
PbSe/Cr,signed_current_sweep,nominal_transport,alpha_preserving_flattened,-2.85,p,-2.85,309.894134846523,375.4720708876437,-0.5069303497992391,-0.3875429710531571,1.2543160435454643,2.434289003708829,1.6142204383643655,2.434289003708829,0.3981394697277536,0.6018605302722464,1.3637061833269357,2.372459217400834,0.24038037605022686,0.7596196239497731,True,0.8551924722654433,0.8551924722654433,7.491727078548771e-17
PbSe/Cr,signed_current_sweep,nominal_transport,alpha_preserving_flattened,-2.85,n,2.85,309.894134846523,368.4785537337352,-0.5054063394279871,-0.39853372504870066,0.6665344623189066,1.343962217750896,1.615012774314204,1.343962217750896,0.21991926541896392,0.7800807345810361,0.7566516722804996,1.323660580313978,0.13411485673811596,0.865885143261884,True,1.023611070945654,1.023611070945654,0.0
PbSe/Cr,signed_current_sweep,nominal_transport,original,-2.8,p,-2.8,309.894134846523,374.5506117679951,-0.5545738622664466,-0.43389317791059223,1.2106910164846338,2.324344503041379,1.7033950322972053,2.324344503041379,0.40115861983191514,0.5988413801680849,1.333952933668661,2.2477239971678147,0.22774205589432966,0.7722579441056703,True,0.8974969215478346,0.8974969215478346,7.59675746167067e-17
PbSe/Cr,signed_current_sweep,nominal_transport,original,-2.8,n,2.8,309.894134846523,367.55841710675935,-0.43008868027445707,-0.33688538262314693,0.6433524388525977,1.2972208138156327,1.4953724303718405,1.2972208138156327,0.19654569344950754,0.8034543065504924,0.7134519076464063,1.3031243302361373,0.13203409957265408,0.8679659004273459,True,0.9907801248913254,0.9907801248913254,1.721920491632475e-16
PbSe/Cr,signed_current_sweep,nominal_transport,alpha_preserving_flattened,-2.8,p,-2.8,309.894134846523,374.2196079555831,-0.4963665118047366,-0.38074397156099643,1.2106910164846338,2.3153107893781417,1.5983575310937668,2.3153107893781417,0.3749587406580088,0.6250412593419912,1.3144499377738075,2.2558935834463276,0.2285698080459368,0.7714301919540631,True,0.8675989975695354,0.8675989975695354,7.676042188285744e-17
PbSe/Cr,signed_current_sweep,nominal_transport,alpha_preserving_flattened,-2.8,n,2.8,309.894134846523,367.80161810502557,-0.49570416481813917,-0.39154190531100413,0.6433524388525977,1.2972201169835902,1.5999068330163984,1.2972201169835902,0.21028515883162466,0.7897148411683753,0.7294034017198757,1.275775247587068,0.12926305814711828,0.8707369418528818,True,1.027039033006212,1.027039033006212,8.52560527274258e-17
PbSe/Cr,signed_current_sweep,nominal_transport,original,-2.75,p,-2.75,309.894134846523,373.35740952479074,-0.5441671608238956,-0.42614508544790314,1.1678381137965617,2.2107766234052364,1.685751919163602,2.2107766234052364,0.3776059084329719,0.6223940915670281,1.2846808933958256,2.136926268570103,0.21651589888792702,0.783484101112073,True,0.9090624102953122,0.9090624102953122,7.784861572105869e-17
PbSe/Cr,signed_current_sweep,nominal_transport,original,-2.75,n,2.75,309.894134846523,366.9379928435216,-0.4211396463727577,-0.33086957221916224,0.620580716686578,1.2513050568020572,1.4829985185087957,1.2513050568020572,0.18802005328959226,0.8119799467104077,0.6875506254839642,1.254762282266136,0.12713399962896604,0.872866000371034,True,0.9947745513084879,0.9947745513084879,8.793875329537003e-17
PbSe/Cr,signed_current_sweep,nominal_transport,alpha_preserving_flattened,-2.75,p,-2.75,309.894134846523,373.04242806464003,-0.4860087182779242,-0.3739449720688358,1.1678381137965617,2.20256865733576,1.582822895232404,2.20256865733576,0.35323362087010685,0.6467663791298932,1.266263781234027,2.148383461851163,0.21767675527238306,0.7823232447276169,True,0.8790610297354349,0.8790610297354349,3.1458916635340783e-16
PbSe/Cr,signed_current_sweep,nominal_transport,alpha_preserving_flattened,-2.75,n,2.75,309.894134846523,367.1665874979792,-0.48607004562833445,-0.3845500855733076,0.620580716686578,1.2513048927773478,1.5850218208691542,1.2513048927773478,0.2009549196717066,0.7990450803282934,0.7027404164911566,1.2288926599489707,0.12451285887541061,0.8754871411245894,True,1.0304318834186275,1.0304318834186275,4.3546480679113556e-16
PbSe/Cr,signed_current_sweep,nominal_transport,original,-2.7,p,-2.7,309.894134846523,372.2359557122584,-0.5340762187219802,-0.41839699298521404,1.1257573354812476,2.1158925406064224,1.6683840112560078,2.1158925406064224,0.3576760669246248,0.6423239330753752,1.236521598194648,2.0446392633207844,0.20716527028125942,0.7928347297187406,True,0.91954277150641,0.91954277150641,0.0
PbSe/Cr,signed_current_sweep,nominal_transport,original,-2.7,n,2.7,309.894134846523,366.3600974814617,-0.41232928247149564,-0.32485376181517744,0.5982192958208469,1.2062168031834681,1.470844377178007,1.2062168031834681,0.17975970773704084,0.8202402922629591,0.6621925570501825,1.2074816316226316,0.12234346814238631,0.8776565318576137,True,0.9987123151899716,0.9987123151899716,4.4916300528747185e-17
PbSe/Cr,signed_current_sweep,nominal_transport,alpha_preserving_flattened,-2.7,p,-2.7,309.894134846523,371.93690672422724,-0.47590934138190316,-0.3671459725766752,1.1257573354812476,2.11313544859111,1.5675872729092895,2.11313544859111,0.3356288763488095,0.6643711236511904,1.2191289098433506,2.061195669980125,0.20884278500084769,0.7911572149991524,True,0.8896025159702686,0.8896025159702686,8.058066608976949e-17
PbSe/Cr,signed_current_sweep,nominal_transport,alpha_preserving_flattened,-2.7,n,2.7,309.894134846523,366.5737129085771,-0.4765046558133286,-0.37755826583561114,0.5982192958208469,1.2062163899374014,1.5703536141853074,1.2062163899374014,0.19192119465484164,0.8080788053451584,0.676655806727441,1.1830085165995419,0.11986382316083179,0.8801361768391682,True,1.033762342631331,1.033762342631331,1.7796184843849409e-16
PbSe/Cr,signed_current_sweep,nominal_transport,original,-2.65,p,-2.65,309.894134846523,371.18365095837714,-0.5240035895541498,-0.4106489005225248,1.0844486815386916,2.028510943985201,1.6511963583639395,2.028510943985201,0.33937225318170433,0.6606277468182957,1.1894546834940078,1.9600133296576432,0.198590870515672,0.801409129484328,True,0.9295447257243822,0.9295447257243822,0.0
PbSe/Cr,signed_current_sweep,nominal_transport,original,-2.65,n,2.65,309.894134846523,365.82496886254614,-0.40365137564772996,-0.31883795141119264,0.5762681762554042,1.1619557307628445,1.4589008727464972,1.1619557307628445,0.1717574647182011,0.8282425352817989,0.637372436460624,1.161277675781748,0.11766202864762967,0.8823379713523704,True,1.0025707710051641,1.0025707710051641,1.835597001269672e-16
PbSe/Cr,signed_current_sweep,nominal_transport,alpha_preserving_flattened,-2.65,p,-2.65,309.894134846523,370.9003076035723,-0.46589413401822644,-0.3603469730845145,1.0844486815386916,2.025703350380035,1.5526116440557274,2.025703350380035,0.3186683560341686,0.6813316439658315,1.1730289539758805,1.9757152904782775,0.20018181177152428,0.7998181882284757,True,0.899792406537614,0.899792406537614,8.256316412089415e-17
PbSe/Cr,signed_current_sweep,nominal_transport,alpha_preserving_flattened,-2.65,n,2.65,309.894134846523,366.0233365451879,-0.46700840707386015,-0.3705664460979146,0.5762681762554042,1.1619557782082477,1.5558980899850023,1.1619557782082477,0.18317702538935646,0.8168229746106436,0.6511428795106199,1.1381180772902777,0.11531547071579261,0.8846845292842074,True,1.0370073703338858,1.0370073703338858,9.092220654883718e-17
PbSe/Cr,signed_current_sweep,nominal_transport,original,-2.6,p,-2.6,309.894134846523,370.1981306067295,-0.5138621317414851,-0.40290080805983564,1.0439121519688936,1.9429730828703933,1.6341913028653645,1.9429730828703933,0.3217139800839272,0.6782860199160727,1.1434621088451598,1.8772116643774792,0.19020130778192912,0.8097986922180709,True,0.9391370916967983,0.9391370916967983,8.3781359971663e-17
PbSe/Cr,signed_current_sweep,nominal_transport,original,-2.6,n,2.6,309.894134846523,365.3331626053491,-0.395100514149596,-0.31282214100720795,0.5547273579902503,1.1185219987467583,1.4471593982531374,1.1185219987467583,0.164006535303542,0.835993464696458,0.6130851775564272,1.1161451821187849,0.11308915096896795,0.886910849031032,True,1.0063308347825306,1.0063308347825306,9.378292141115935e-17
PbSe/Cr,signed_current_sweep,nominal_transport,alpha_preserving_flattened,-2.6,p,-2.6,309.894134846523,369.9309737707103,-0.4559665147160996,-0.35354797359235385,1.0439121519688936,1.9401922485496699,1.5378911664072787,1.9401922485496699,0.3023226057416319,0.697677394258368,1.127949105046238,1.892172905448908,0.19171719843604465,0.8082828015639554,True,0.909612077002946,0.909612077002946,8.459740455039455e-17
PbSe/Cr,signed_current_sweep,nominal_transport,alpha_preserving_flattened,-2.6,n,2.6,309.894134846523,365.51570968633575,-0.4575812409852217,-0.3635746263602181,0.5547273579902503,1.1185220404817737,1.5416509669326541,1.1185220404817737,0.17471526873497426,0.8252847312650258,0.6261951609738555,1.0942180813806142,0.1108674711683317,0.8891325288316683,True,1.0401475548742531,1.0401475548742531,9.291921366493132e-17
PbSe/Cr,signed_current_sweep,nominal_transport,original,-2.55,p,-2.55,309.894134846523,369.2779799961284,-0.5036737116590474,-0.3951527155971465,1.0041477467718536,1.8595033408384083,1.6173801701453565,1.8595033408384083,0.3047258742669694,0.6952741257330306,1.0985270297114693,1.7964360775121244,0.1820170297113269,0.8179829702886731,True,0.9483083501778256,0.9483083501778256,0.0
PbSe/Cr,signed_current_sweep,nominal_transport,original,-2.55,n,2.55,309.894134846523,364.88516523931395,-0.38667128686405733,-0.3068063306032231,0.533596841025385,1.0759156306020115,1.4356118392370822,1.0759156306020115,0.15650041830876157,0.8434995816912384,0.5893258716759757,1.072079393919301,0.10862435315046368,0.8913756468495363,True,1.009976590130705,1.009976590130705,4.7922191528428836e-17
PbSe/Cr,signed_current_sweep,nominal_transport,alpha_preserving_flattened,-2.55,p,-2.55,309.894134846523,369.0269170811247,-0.4461290805448216,-0.3467489741001932,1.0041477467718536,1.8568046873864836,1.523420485318665,1.8568046873864836,0.28660665443572103,0.7133933455642789,1.0838755474343162,1.8107429375392385,0.18346661770347936,0.8165333822965206,True,0.9190481016946965,0.9190481016946965,0.0
PbSe/Cr,signed_current_sweep,nominal_transport,alpha_preserving_flattened,-2.55,n,2.55,309.894134846523,365.05154526437315,-0.44822331823707434,-0.3565828066225216,0.533596841025385,1.0759155141619048,1.5276079246871226,1.0759155141619048,0.16652917370691533,0.8334708262930847,0.6018063954757328,1.0513073979898677,0.10651970993627968,0.8934802900637203,True,1.0431668387789597,1.0431668387789597,1.4246174827602984e-16
PbSe/Cr,signed_current_sweep,nominal_transport,original,-2.5,p,-2.5,309.894134846523,368.4217367079543,-0.49345680364558586,-0.3874046231344574,0.9651554659475716,1.7782581127653005,1.6007717171359213,1.7782581127653005,0.2884193911934303,0.7115806088065697,1.0546336946141286,1.7178335070884967,0.17405292423867472,0.8259470757613253,True,0.9570522583285146,0.9570522583285146,8.800472016835533e-17
PbSe/Cr,signed_current_sweep,nominal_transport,original,-2.5,n,2.5,309.894134846523,364.48175596506394,-0.37835894350177673,-0.30079052019923835,0.5128766253608082,1.034136353187966,1.424250558361069,1.034136353187966,0.14923285864293326,0.8507671413570668,0.5660897838937623,1.0290755723021483,0.10426715504306981,0.8957328449569302,True,1.0134946637707842,1.0134946637707842,2.449173969864228e-16
PbSe/Cr,signed_current_sweep,nominal_transport,alpha_preserving_flattened,-2.5,p,-2.5,309.894134846523,368.18675347648167,-0.4363838168726121,-0.3399499746080325,0.9651554659475716,1.7756842945933144,1.5091937619700948,1.7756842945933144,0.2715257422407639,0.728474257759236,1.0407953855098857,1.7315539240782343,0.17544309312814138,0.8245569068718586,True,0.9280924131796843,0.9280924131796843,8.883230754025288e-17
PbSe/Cr,signed_current_sweep,nominal_transport,alpha_preserving_flattened,-2.5,n,2.5,309.894134846523,364.6314879441824,-0.4389343728701187,-0.3495909868848251,0.5128766253608082,1.0341365140533665,1.5137648009284734,1.0341365140533665,0.15861217843301545,0.8413878215669846,0.577970542530196,1.009381724539375,0.10227175107727363,0.8977282489227264,True,1.046051934722497,1.046051934722497,2.912723168118841e-16
PbSe/Cr,signed_current_sweep,nominal_transport,original,-2.45,p,-2.45,309.894134846523,367.62817042929066,-0.48322698486703936,-0.37965653067176824,0.926935309496048,1.6993418210313491,1.584372511016649,1.6993418210313491,0.27279618905149544,0.7272038109485046,1.011767365708526,1.6415011223701659,0.16631883666877115,0.8336811633312289,True,0.9653667004328188,0.9653667004328188,0.0
PbSe/Cr,signed_current_sweep,nominal_transport,original,-2.45,n,2.45,309.894134846523,364.12379642594203,-0.3701589518304624,-0.29477470979525366,0.49256671099652033,0.9931846697805058,1.4130683453019408,0.9931846697805058,0.142197980878655,0.857802019121345,0.5433723481353938,0.9871256341556612,0.10001673765634489,0.8999832623436551,True,1.0168741756171558,1.0168741756171558,1.0015353831821093e-16
PbSe/Cr,signed_current_sweep,nominal_transport,alpha_preserving_flattened,-2.45,p,-2.45,309.894134846523,367.4096452120872,-0.4267322212484263,-0.333150975115872,0.926935309496048,1.6969286792780507,1.4952051792333434,1.6969286792780507,0.2570778368549492,0.7429221631450508,0.998696572066769,1.654687896427275,0.16765493622466154,0.8323450637753385,True,0.9367407218394963,0.9367407218394963,1.8207789743771e-16
PbSe/Cr,signed_current_sweep,nominal_transport,alpha_preserving_flattened,-2.45,n,2.45,309.894134846523,364.25634732769777,-0.42971400204108257,-0.3425991671471287,0.49256671099652033,0.9931846092964017,1.5001172476047446,0.9931846092964017,0.15095775898542244,0.8490422410145776,0.5546817720360797,0.9684378574018767,0.09812326999600768,0.9018767300039923,True,1.048791968662942,1.048791968662942,1.9854182196539072e-16
PbSe/Cr,signed_current_sweep,nominal_transport,original,-2.4,p,-2.4,309.894134846523,366.8964993627631,-0.4729974423233771,-0.3719084382090791,0.8894872774172821,1.6228201754122724,1.568186929592833,1.6228201754122724,0.25785079976257025,0.7421492002374297,0.9699142413020805,1.5674981942838497,0.1588207724020668,0.8411792275979332,True,0.9732529258536726,0.9732529258536726,9.246994471600312e-17
PbSe/Cr,signed_current_sweep,nominal_transport,original,-2.4,n,2.4,309.894134846523,363.8123981170406,-0.36206726293909924,-0.2887588993912688,0.4726670979325209,0.953060035300128,1.402058404659453,0.953060035300128,0.13539000939998075,0.8646099906000193,0.5211691614935668,0.9462250656945912,0.0958726436482248,0.9041273563517752,True,1.0201062025717962,1.0201062025717962,1.536107826600796e-16
PbSe/Cr,signed_current_sweep,nominal_transport,alpha_preserving_flattened,-2.4,p,-2.4,309.894134846523,366.6945259765174,-0.41717451836868125,-0.32635197562371127,0.8894872774172821,1.6205912105927165,1.4814485086489073,1.6205912105927165,0.24325417053160878,0.7567458294683912,0.9575678397395084,1.5801950600016057,0.16010723386513764,0.8398927661348623,True,0.9449923318441588,0.9449923318441588,1.8661861659521169e-16
PbSe/Cr,signed_current_sweep,nominal_transport,alpha_preserving_flattened,-2.4,n,2.4,309.894134846523,363.9271328735222,-0.42056170418252936,-0.3356073474094321,0.4726670979325209,0.9530602050264241,1.4866610831545635,0.9530602050264241,0.14355970706989085,0.8564402929301091,0.5319344582702877,0.9284728117439641,0.0940739642656279,0.9059260357343721,True,1.051378294063212,1.051378294063212,0.0
PbSe/Cr,signed_current_sweep,nominal_transport,original,-2.3499999999999996,p,-2.3499999999999996,309.894134846523,366.22609180646117,-0.4627791782970587,-0.36416034574638995,0.8528113697112741,1.5487255976335197,1.5522180811941757,1.5487255976335197,0.243572060009788,0.756427939990212,0.9290613820482401,1.4958566109368427,0.15156196237933686,0.8484380376206632,True,0.9807145782953917,0.9807145782953917,0.0
PbSe/Cr,signed_current_sweep,nominal_transport,original,-2.3499999999999996,n,2.3499999999999996,309.894134846523,363.5487230886658,-0.3540799199638742,-0.28274308898728406,0.45317778616881005,0.9137630221433836,1.3912143213823411,0.9137630221433836,0.12880356203691115,0.8711964379630889,0.49947597801345095,0.9063653056059602,0.09183400557634509,0.9081659944236549,True,1.0231836108792154,1.0231836108792154,3.1419349664434885e-16
PbSe/Cr,signed_current_sweep,nominal_transport,alpha_preserving_flattened,-2.3499999999999996,p,-2.3499999999999996,309.894134846523,366.0409211564272,-0.40771076385768446,-0.3195529761315506,0.8528113697112741,1.5466983833873789,1.4679177532090641,1.5466983833873789,0.23004225129666742,0.7699577487033326,0.9173986366271262,1.5080976871105376,0.15280224270631163,0.8471977572936884,True,0.9528486822764652,0.9528486822764652,2.3911700510897036e-16
PbSe/Cr,signed_current_sweep,nominal_transport,alpha_preserving_flattened,-2.3499999999999996,n,2.3499999999999996,309.894134846523,363.64506579698457,-0.4114768834375816,-0.3286155276717356,0.45317778616881005,0.9137628810661361,1.4733921220979922,0.9137628810661361,0.13641185357741473,0.8635881464225853,0.5097231730011924,0.889483390311329,0.09012350993654338,0.9098764900634566,True,1.0538039873043732,1.0538039873043732,1.0383519530479063e-16
PbSe/Cr,signed_current_sweep,nominal_transport,original,-2.3,p,-2.3,309.894134846523,365.61689524290114,-0.45258152312279487,-0.35641225328370074,0.8169075863780246,1.477068775332828,1.5364674714205753,1.477068775332828,0.2299451968003321,0.7700548031996679,0.889196641416335,1.4265810805139447,0.14454288363943804,0.855457116360562,True,0.9877573444865828,0.9877573444865828,1.9440698357134737e-16
PbSe/Cr,signed_current_sweep,nominal_transport,original,-2.3,n,2.3,309.894134846523,363.3342744201012,-0.34619352230968037,-0.27672727858329926,0.4340987757053881,0.8752931249429695,1.380530036170153,0.8752931249429695,0.12243332157301363,0.8775666784269863,0.4782887021474233,0.8675391555920867,0.08790009410066446,0.9120999058993355,True,1.0261008227393469,1.0261008227393469,1.0712892940670352e-16
PbSe/Cr,signed_current_sweep,nominal_transport,alpha_preserving_flattened,-2.3,p,-2.3,309.894134846523,365.4488015775409,-0.3983407585498091,-0.3127539766393899,0.8169075863780246,1.4752547885857865,1.4546066873592611,1.4752547885857865,0.2174266965349495,0.7825733034650505,0.8781790662340276,1.4383972904056006,0.14574011601182693,0.8542598839881731,True,0.9603134868865999,0.9603134868865999,4.902751963177626e-17
PbSe/Cr,signed_current_sweep,nominal_transport,alpha_preserving_flattened,-2.3,n,2.3,309.894134846523,363.411508981731,-0.40245875606611875,-0.32162370793403905,0.4340987757053881,0.8752931154754141,1.4603062236364117,0.8752931154754141,0.12950833002929385,0.8704916699707062,0.4880426780181298,0.8514642412202432,0.08627136474956006,0.9137286352504399,True,1.0560638546550951,1.0560638546550951,5.3113018237079065e-17
PbSe/Cr,signed_current_sweep,nominal_transport,original,-2.25,p,-2.25,309.894134846523,365.068756168973,-0.4424119857482747,-0.34866416082101165,0.781775927417533,1.4078367041202455,1.5209356615396308,1.4078367041202455,0.21695186168602265,0.7830481383139773,0.8503086010658065,1.3596614839704726,0.13776251090878575,0.8622374890912142,True,0.9943882941414567,0.9943882941414567,9.968000139641129e-17
PbSe/Cr,signed_current_sweep,nominal_transport,original,-2.25,n,2.25,309.894134846523,363.1707389463255,-0.33840490458992417,-0.2707114681793145,0.4154300665422547,0.8376505615175303,1.3699998236739839,0.8376505615175303,0.11627427756402939,0.8837257224359706,0.457603382047121,0.8297359385023638,0.08406982739964548,0.9159301726003545,True,1.028853564702922,1.028853564702922,1.0960415841501852e-16
PbSe/Cr,signed_current_sweep,nominal_transport,alpha_preserving_flattened,-2.25,p,-2.25,309.894134846523,364.9180757553224,-0.38906351534901024,-0.3059549771472293,0.781775927417533,1.406242751554388,1.4415092910188307,1.406242751554388,0.20538938638409796,0.794610613615902,0.8398998321542892,1.3710762498534623,0.13891906849905045,0.8610809315009496,True,0.9673917358379254,0.9673917358379254,1.5080675727381686e-16
PbSe/Cr,signed_current_sweep,nominal_transport,alpha_preserving_flattened,-2.25,n,2.25,309.894134846523,363.228084086608,-0.3935064692832008,-0.31463188819634264,0.4154300665422547,0.837650577226734,1.4473993279274286,0.837650577226734,0.12284331096210677,0.8771566890378932,0.4668879173039532,0.8144095802814125,0.08251694264377223,0.9174830573562278,True,1.0581539405797462,1.0581539405797462,5.4347081553627305e-17
PbSe/Cr,signed_current_sweep,nominal_transport,original,-2.2,p,-2.2,309.894134846523,364.58213392384806,-0.4322768538490504,-0.3409160683583225,0.7474163928297995,1.3410047396981775,1.5056223406612246,1.3410047396981775,0.20457220096879603,0.795427799031204,0.8123865111240451,1.2950701526577457,0.13121804076714588,0.8687819592328541,True,1.0006155669025287,1.0006155669025287,5.111748276188531e-17
PbSe/Cr,signed_current_sweep,nominal_transport,original,-2.2,n,2.2,309.894134846523,363.05999570294836,-0.3307111149714782,-0.26469565777532983,0.39717165867940996,0.8008353173716223,1.3596182689234326,0.8008353173716223,0.11032157760825481,0.8896784223917452,0.43741620281475757,0.7929465854608355,0.080342286604042,0.919657713395958,True,1.0314387182777611,1.0314387182777611,1.6824114969233913e-16
